Order Number,Line Number,Order Date,Delivery Date,CustomerKey,StoreKey,ProductKey,Quantity,Unit Price,Net Price,Unit Cost,Currency Code,Exchange Rate
308000,2,2018-06-07,2018-06-09,209052,999999,2514,1,129.9900,118.2909,43.0700,CAD,1.2938
356502,2,2019-10-05,2019-10-07,368956,999999,1530,3,266.0000,266.0000,122.3200,CAD,1.3309
316406,1,2018-08-30,2018-09-02,323746,999999,1584,3,9.9900,9.4905,5.0900,CAD,1.2929
317903,3,2018-09-14,2018-09-18,297473,999999,375,1,699.0000,699.0000,321.4400,CAD,1.3009
298704,2,2018-03-06,2018-03-07,341347,999999,519,6,928.5000,863.5050,307.6350,CAD,1.2886
317903,2,2018-09-14,2018-09-18,297473,999999,1618,5,58.9900,52.5011,27.1300,CAD,1.3009
325406,1,2018-11-28,2018-12-02,340782,999999,1669,2,6.8900,6.4077,3.1700,CAD,1.3325
322908,1,2018-11-03,2018-11-04,209990,999999,767,2,15.5000,15.5000,7.9000,CAD,1.31
319801,4,2018-10-03,2018-10-09,226876,999999,1613,2,109.9900,109.9900,56.0800,CAD,1.2833
298305,1,2018-03-02,2018-03-03,347206,999999,1461,4,431.2000,431.2000,198.2960,CAD,1.288
315009,2,2018-08-16,2018-08-17,396806,999999,1627,1,17.9900,17.9900,8.2700,CAD,1.3142
365306,1,2020-01-01,2020-01-05,377415,999999,950,2,290.0000,290.0000,96.0800,CAD,1.2994
361103,2,2019-11-20,2019-11-22,336239,999999,286,2,339.0000,339.0000,155.8900,CAD,1.3302
286103,1,2017-10-31,2017-11-02,221537,999999,430,2,404.9250,404.9250,206.4450,CAD,1.2892
333108,1,2019-02-13,2019-02-17,344323,999999,1540,6,380.0000,334.4000,125.9000,CAD,1.3244
330904,1,2019-01-22,2019-01-25,296868,999999,1610,5,289.9900,258.0911,96.0800,CAD,1.3324
296711,1,2018-02-14,2018-02-15,348091,999999,1529,4,357.0000,314.1600,164.1780,CAD,1.2575
286904,2,2017-11-08,2017-11-09,357592,999999,864,6,76.4850,76.4850,35.1750,CAD,1.2729
369803,4,2020-02-15,2020-02-20,302289,999999,1611,3,159.9900,159.9900,73.5700,CAD,1.3248
324705,3,2018-11-21,2018-11-22,305600,999999,1714,1,70.1300,62.4157,32.2500,CAD,1.3274
346301,1,2019-06-25,2019-06-26,386653,999999,1665,1,4.9900,4.9900,2.5400,CAD,1.3173
328707,2,2018-12-31,2019-01-03,216974,999999,148,1,2899.9900,2899.9900,960.8200,CAD,1.3629
296817,1,2018-02-15,2018-02-17,348857,999999,2023,3,89.9910,80.9919,45.8820,CAD,1.249
360602,1,2019-11-15,2019-11-22,272429,999999,1620,3,60.9900,60.9900,28.0500,CAD,1.3239
332602,1,2019-02-08,2019-02-10,311681,999999,156,2,469.9700,408.8739,216.1200,CAD,1.3307
319801,3,2018-10-03,2018-10-09,226876,999999,875,1,129.9500,120.8535,43.0600,CAD,1.2833
291800,1,2017-12-27,2017-12-30,328240,999999,1560,3,462.0000,415.8000,212.4640,CAD,1.2634
326602,1,2018-12-10,2018-12-11,288880,999999,1712,1,70.1300,70.1300,32.2500,CAD,1.332
292404,2,2018-01-02,2018-01-07,380493,999999,795,1,20.8500,20.8500,10.6350,CAD,1.2539
348606,1,2019-07-18,2019-07-21,387016,999999,1850,2,1599.9000,1423.9110,815.6800,CAD,1.3062
308907,1,2018-06-16,2018-06-20,233871,999999,1591,3,12.6600,11.5206,5.8200,CAD,1.3128
341602,5,2019-05-09,2019-05-11,307960,999999,2357,1,429.9900,374.0913,197.7400,CAD,1.3484
278402,5,2017-08-15,2017-08-16,279994,999999,1603,6,142.9870,125.8285,72.9040,CAD,1.2738
312107,2,2018-07-18,2018-07-21,230457,999999,1551,4,299.0000,299.0000,137.5000,CAD,1.3254
322906,1,2018-11-03,2018-11-05,222059,999999,1555,2,368.0000,323.8400,121.9300,CAD,1.31
321801,2,2018-10-23,2018-10-28,231663,999999,1623,1,219.0000,203.6700,72.5600,CAD,1.3109
359806,4,2019-11-07,2019-11-11,340534,999999,1602,1,179.9900,156.5913,82.7700,CAD,1.3167
310602,1,2018-07-03,2018-07-06,338121,999999,767,4,15.5000,13.7950,7.9000,CAD,1.3154
347602,1,2019-07-08,2019-07-11,372163,999999,124,1,279.9900,279.9900,128.7600,CAD,1.3056
356900,4,2019-10-09,2019-10-11,220723,999999,2354,9,109.9900,109.9900,56.0800,CAD,1.3302
362502,2,2019-12-04,2019-12-07,372186,999999,1664,4,8.9900,8.9900,4.1300,CAD,1.3272
344600,1,2019-06-08,2019-06-11,345019,999999,1711,1,70.1300,70.1300,32.2500,CAD,1.336
360602,4,2019-11-15,2019-11-22,272429,999999,184,2,99.0000,98.0100,45.5300,CAD,1.3239
306702,2,2018-05-25,2018-05-28,328606,999999,528,3,819.0000,720.7200,271.3500,CAD,1.2956
304000,5,2018-04-28,2018-05-02,234213,999999,1442,3,529.0000,460.2300,175.2700,CAD,1.2882
369803,3,2020-02-15,2020-02-20,302289,999999,355,6,363.5000,323.5150,185.3200,CAD,1.3248
369807,2,2020-02-15,2020-02-18,350242,999999,1568,3,280.0000,280.0000,128.7600,CAD,1.3248
330201,1,2019-01-15,2019-01-17,362534,999999,1697,1,5.3900,5.3900,2.7500,CAD,1.3265
310002,1,2018-06-27,2018-06-30,248168,999999,1655,4,289.9900,289.9900,96.0800,CAD,1.3295
319106,1,2018-09-26,2018-09-30,336953,999999,116,3,169.9900,154.6909,86.6700,CAD,1.2962
342801,1,2019-05-21,2019-05-23,332319,999999,1534,4,398.0000,382.0800,131.8700,CAD,1.3409
354901,1,2019-09-19,2019-09-22,328534,999999,99,7,120.0000,120.0000,55.1800,CAD,1.327
325003,1,2018-11-24,2018-11-26,250944,999999,103,3,115.0000,102.3500,52.8800,CAD,1.323
286103,2,2017-10-31,2017-11-02,221537,999999,1607,2,233.9870,233.9870,107.6010,CAD,1.2892
363300,1,2019-12-12,2019-12-16,338118,999999,428,1,969.0000,862.4100,321.0500,CAD,1.3178
315906,1,2018-08-25,2018-08-28,227414,999999,1639,5,9.9900,9.9900,5.0900,CAD,1.3068
321801,3,2018-10-23,2018-10-28,231663,999999,456,2,559.0000,559.0000,257.0600,CAD,1.3109
318007,4,2018-09-15,2018-09-18,395280,999999,1526,2,238.0000,218.9600,109.4500,CAD,1.3009
327703,4,2018-12-21,2018-12-27,332217,999999,596,1,190.0000,190.0000,62.9500,CAD,1.3544
325605,2,2018-11-30,2018-12-06,258498,999999,58,3,156.0000,137.2800,79.5300,CAD,1.3308
318007,5,2018-09-15,2018-09-18,395280,999999,96,4,67.4000,58.6380,34.3600,CAD,1.3009
298704,1,2018-03-06,2018-03-07,341347,999999,786,1,17.2500,15.3525,8.7900,CAD,1.2886
326909,1,2018-12-13,2018-12-16,298277,999999,1591,4,12.6600,11.2674,5.8200,CAD,1.3361
313500,1,2018-08-01,2018-08-02,349155,999999,654,1,129.0000,114.8100,59.3200,CAD,1.3022
298808,1,2018-03-07,2018-03-09,341608,999999,1629,2,12.9870,11.1688,6.6170,CAD,1.2931
351601,2,2019-08-17,2019-08-18,393126,999999,1613,1,109.9900,109.9900,56.0800,CAD,1.3299
297010,1,2018-02-17,2018-02-21,369744,999999,1472,10,334.6000,334.6000,153.8740,CAD,1.2506
327703,5,2018-12-21,2018-12-27,332217,999999,1430,7,299.0000,296.0100,137.5000,CAD,1.3544
294203,2,2018-01-20,2018-01-23,237335,999999,1456,2,421.4000,421.4000,193.7880,CAD,1.2441
278402,3,2017-08-15,2017-08-16,279994,999999,2086,7,789.7500,687.0825,363.1770,CAD,1.2738
312006,5,2018-07-17,2018-07-20,312345,999999,387,2,699.0000,664.0500,321.4400,CAD,1.3157
323904,1,2018-11-13,2018-11-16,322020,999999,1602,2,179.9900,160.1911,82.7700,CAD,1.3221
321202,1,2018-10-17,2018-10-23,315679,999999,2507,3,4.7400,4.7400,2.4200,CAD,1.2972
312006,2,2018-07-17,2018-07-20,312345,999999,1478,3,300.0000,297.0000,137.9600,CAD,1.3157
333709,2,2019-02-19,2019-02-24,311312,999999,425,3,369.0000,343.1700,188.1300,CAD,1.3247
354803,2,2019-09-18,2019-09-21,298093,999999,1183,4,1520.0000,1322.4000,503.6100,CAD,1.325
354803,1,2019-09-18,2019-09-21,298093,999999,1434,1,268.0000,268.0000,123.2400,CAD,1.325
344600,6,2019-06-08,2019-06-11,345019,999999,62,3,181.0000,164.7100,83.2400,CAD,1.336
321500,1,2018-10-20,2018-10-25,310143,999999,1578,1,219.0000,210.2400,72.5600,CAD,1.3031
324705,1,2018-11-21,2018-11-22,305600,999999,464,2,679.0000,679.0000,224.9700,CAD,1.3274
316602,1,2018-09-01,2018-09-07,271571,999999,1938,2,129.9900,115.6911,66.2700,CAD,1.3039
304000,4,2018-04-28,2018-05-02,234213,999999,2012,2,94.9900,94.0401,48.4300,CAD,1.2882
273100,1,2017-06-23,2017-06-27,382314,999999,62,4,162.9000,148.2390,74.9160,CAD,1.3231
290502,3,2017-12-14,2017-12-17,205433,999999,1572,3,75.3870,75.3870,34.6710,CAD,1.2829
325706,2,2018-12-01,2018-12-05,276932,999999,1420,1,199.0000,199.0000,91.5100,CAD,1.3308
330201,4,2019-01-15,2019-01-17,362534,999999,1623,5,219.0000,219.0000,72.5600,CAD,1.3265
361803,1,2019-11-27,2019-11-28,307128,999999,1374,3,16.0000,16.0000,8.1600,CAD,1.3266
354901,3,2019-09-19,2019-09-22,328534,999999,2493,4,24.9900,24.9900,12.7400,CAD,1.327
327805,2,2018-12-22,2018-12-26,330084,999999,566,2,999.0000,999.0000,459.4000,CAD,1.3544
347602,2,2019-07-08,2019-07-11,372163,999999,1322,1,32.9900,32.9900,15.1700,CAD,1.3056
308000,1,2018-06-07,2018-06-09,209052,999999,1622,5,219.0000,192.7200,72.5600,CAD,1.2938
330305,2,2019-01-16,2019-01-19,343561,999999,1518,1,300.0000,279.0000,137.9600,CAD,1.3259
361406,1,2019-11-23,2019-11-26,368611,999999,458,3,229.9000,211.5080,117.2100,CAD,1.3275
315602,2,2018-08-22,2018-08-24,340467,999999,1605,9,289.9900,260.9910,96.0800,CAD,1.3022
356900,3,2019-10-09,2019-10-11,220723,999999,1479,6,310.0000,297.6000,142.5600,CAD,1.3302
312107,1,2018-07-18,2018-07-21,230457,999999,449,2,349.0000,349.0000,160.4900,CAD,1.3254
369505,2,2020-02-12,2020-02-17,244126,999999,1417,2,268.0000,243.8800,123.2400,CAD,1.3256
354901,4,2019-09-19,2019-09-22,328534,999999,471,5,99.0000,99.0000,50.4700,CAD,1.327
328707,1,2018-12-31,2019-01-03,216974,999999,368,1,1299.0000,1260.0300,430.3800,CAD,1.3629
342400,2,2019-05-17,2019-05-20,372504,999999,1375,3,42.0000,37.8000,13.9200,CAD,1.3493
327703,2,2018-12-21,2018-12-27,332217,999999,317,1,319.0000,280.7200,162.6400,CAD,1.3544
349302,1,2019-07-25,2019-07-27,205291,999999,904,4,75.9900,75.9900,38.7400,CAD,1.3127
346301,2,2019-06-25,2019-06-26,386653,999999,452,7,219.9500,219.9500,112.1400,CAD,1.3173
290502,5,2017-12-14,2017-12-17,205433,999999,1412,4,404.6000,404.6000,186.0600,CAD,1.2829
298808,2,2018-03-07,2018-03-09,341608,999999,2039,1,161.9910,139.3122,74.4930,CAD,1.2931
354901,5,2019-09-19,2019-09-22,328534,999999,1644,1,57.8800,57.8800,26.6200,CAD,1.327
304000,3,2018-04-28,2018-05-02,234213,999999,1522,1,380.0000,353.4000,125.9000,CAD,1.2882
278402,6,2017-08-15,2017-08-16,279994,999999,2393,1,359.9910,331.1917,165.5460,CAD,1.2738
312006,1,2018-07-17,2018-07-20,312345,999999,1477,1,267.0000,267.0000,122.7800,CAD,1.3157
344600,4,2019-06-08,2019-06-11,345019,999999,1359,6,42.9900,39.9807,14.2400,CAD,1.336
292404,1,2018-01-02,2018-01-07,380493,999999,1811,2,28.8000,26.2080,14.6790,CAD,1.2539
359806,2,2019-11-07,2019-11-11,340534,999999,1427,7,230.0000,204.7000,105.7700,CAD,1.3167
353501,1,2019-09-05,2019-09-06,396507,999999,418,3,269.9500,240.2555,137.6300,CAD,1.3205
304508,1,2018-05-03,2018-05-06,289230,999999,572,4,190.0000,190.0000,87.3700,CAD,1.2845
330305,1,2019-01-16,2019-01-19,343561,999999,1591,2,12.6600,12.6600,5.8200,CAD,1.3259
319202,1,2018-09-27,2018-10-03,237557,999999,1453,10,258.0000,229.6200,118.6500,CAD,1.307
307405,1,2018-06-01,2018-06-05,256558,999999,1565,3,255.0000,234.6000,117.2700,CAD,1.2976
327300,1,2018-12-17,2018-12-22,211370,999999,1653,2,109.9900,97.8911,56.0800,CAD,1.3393
306702,3,2018-05-25,2018-05-28,328606,999999,1415,5,300.0000,300.0000,137.9600,CAD,1.2956
363801,1,2019-12-17,2019-12-24,357755,999999,2225,1,229.9900,204.6911,105.7600,CAD,1.3161
358303,2,2019-10-23,2019-10-25,305321,999999,1069,3,588.0000,523.3200,194.8200,CAD,1.3088
290502,1,2017-12-14,2017-12-17,205433,999999,1703,6,4.8510,4.6569,2.4750,CAD,1.2829
355103,0,2019-09-21,2019-09-25,314907,999999,845,6,26.9000,23.6720,13.7100,CAD,1.3269
353000,0,2019-08-31,2019-09-02,290183,999999,1472,4,239.0000,212.7100,109.9100,CAD,1.3282
363403,0,2019-12-13,2019-12-16,307930,999999,1839,7,1818.0000,1818.0000,836.0300,CAD,1.3166
353501,0,2019-09-05,2019-09-06,396507,999999,1650,7,289.9900,255.1912,96.0800,CAD,1.3205
335901,0,2019-03-13,2019-03-16,286690,999999,2110,4,1475.0000,1342.2500,488.7000,CAD,1.3348
328310,0,2018-12-27,2018-12-29,391620,999999,1098,7,343.0000,318.9900,157.7300,CAD,1.3624
346301,0,2019-06-25,2019-06-26,386653,999999,1030,3,148.0000,148.0000,68.0600,CAD,1.3173
297505,0,2018-02-22,2018-02-24,323609,999999,428,7,1453.5000,1453.5000,481.5750,CAD,1.2699
316503,0,2018-08-31,2018-09-01,219561,999999,1504,1,208.0000,208.0000,95.6500,CAD,1.3039
326900,0,2018-12-13,2018-12-14,372379,999999,1592,1,17.9900,15.8312,8.2700,CAD,1.3361
318504,0,2018-09-20,2018-09-23,233326,999999,665,2,102.0000,88.7400,52.0000,CAD,1.2893
359806,0,2019-11-07,2019-11-11,340534,999999,1680,1,6.9900,6.9900,3.5600,CAD,1.3167
341302,0,2019-05-06,2019-05-08,276932,999999,131,1,200.0000,182.0000,101.9700,CAD,1.3479
327703,0,2018-12-21,2018-12-27,332217,999999,1582,5,17.9900,17.9900,8.2700,CAD,1.3544
354803,0,2019-09-18,2019-09-21,298093,999999,1590,7,22.8900,21.5166,7.5800,CAD,1.325
285106,0,2017-10-21,2017-10-24,301428,999999,1225,3,1100.0000,979.0000,364.4520,CAD,1.2494
341806,0,2019-05-11,2019-05-13,247336,999999,353,7,384.9000,384.9000,196.2300,CAD,1.3475
273100,0,2017-06-23,2017-06-27,382314,999999,1504,1,291.2000,288.2880,133.9100,CAD,1.3231
291818,0,2017-12-27,2018-01-03,223895,999999,1530,1,372.4000,320.2640,171.2480,CAD,1.2634
363801,0,2019-12-17,2019-12-24,357755,999999,1623,3,219.0000,199.2900,72.5600,CAD,1.3161
364700,0,2019-12-26,2019-12-31,385341,999999,2515,1,3.3500,2.9145,1.7100,CAD,1.3161
360500,0,2019-11-14,2019-11-16,237715,999999,1797,1,43.0000,43.0000,21.9200,CAD,1.3265
297602,0,2018-02-23,2018-02-27,329908,999999,152,5,1125.7215,1024.4065,372.9700,CAD,1.2695
364607,0,2019-12-25,2019-12-28,219717,999999,1580,6,219.0000,199.2900,72.5600,CAD,1.3161
307000,0,2018-05-28,2018-06-01,343069,999999,1451,4,268.0000,268.0000,123.2400,CAD,1.298
360708,0,2019-11-16,2019-11-17,319114,999999,2385,2,429.9900,429.9900,197.7400,CAD,1.3239
315906,0,2018-08-25,2018-08-28,227414,999999,1410,2,230.0000,230.0000,105.7700,CAD,1.3068
354901,0,2019-09-19,2019-09-22,328534,999999,575,1,2295.0000,2042.5500,760.3800,CAD,1.327
307304,0,2018-05-31,2018-06-03,207375,999999,2492,4,24.9900,22.2411,12.7400,CAD,1.2854
342500,0,2019-05-18,2019-05-21,380710,999999,1573,3,58.9900,53.6809,27.1300,CAD,1.3493
293803,0,2018-01-16,2018-01-20,249397,999999,515,2,88.5000,77.8800,45.1200,CAD,1.2424
351406,0,2019-08-15,2019-08-19,350612,999999,1800,3,32.0000,28.1600,16.3100,CAD,1.331
368803,0,2020-02-05,2020-02-08,310914,999999,1627,4,17.9900,17.9900,8.2700,CAD,1.3285
335700,0,2019-03-11,2019-03-14,289936,999999,1588,6,13.8900,12.9177,6.3900,CAD,1.3423
330904,0,2019-01-22,2019-01-25,296868,999999,1680,10,6.9900,6.0813,3.5600,CAD,1.3324
296202,0,2018-02-09,2018-02-10,277118,999999,1649,2,337.9870,290.6688,111.9820,CAD,1.2609
293802,0,2018-01-16,2018-01-18,291831,999999,1473,5,376.6000,335.1740,173.1800,CAD,1.2424
371204,0,2020-02-29,2020-03-02,349357,999999,1476,1,288.0000,267.8400,132.4400,CAD,1.3444
361803,0,2019-11-27,2019-11-28,307128,999999,1592,8,17.9900,17.9900,8.2700,CAD,1.3266
286904,0,2017-11-08,2017-11-09,357592,999999,1359,3,60.1860,54.1674,19.9360,CAD,1.2729
360602,0,2019-11-15,2019-11-22,272429,999999,1566,3,266.0000,244.7200,122.3200,CAD,1.3239
304508,0,2018-05-03,2018-05-06,289230,999999,417,2,599.0000,563.0600,275.4600,CAD,1.2845
287600,0,2017-11-15,2017-11-21,315461,999999,1879,9,1636.2000,1505.3040,752.4270,CAD,1.2756
311011,0,2018-07-07,2018-07-08,304057,999999,458,2,229.9000,200.0130,117.2100,CAD,1.3133
335202,0,2019-03-06,2019-03-09,262515,999999,708,5,78.0000,67.0800,39.7700,CAD,1.3382
322908,0,2018-11-03,2018-11-04,209990,999999,111,3,249.9900,242.4903,82.8300,CAD,1.31
362504,0,2019-12-04,2019-12-08,361691,999999,394,3,758.0000,758.0000,348.5800,CAD,1.3272
296711,0,2018-02-14,2018-02-15,348091,999999,1640,8,29.7570,29.7570,9.8540,CAD,1.2575
323904,0,2018-11-13,2018-11-16,322020,999999,1593,5,13.8900,13.8900,6.3900,CAD,1.3221
330405,0,2019-01-17,2019-01-20,321570,999999,1587,2,17.9900,15.8312,8.2700,CAD,1.3297
307405,0,2018-06-01,2018-06-05,256558,999999,1571,3,56.9900,56.9900,26.2100,CAD,1.2976
328409,0,2018-12-28,2018-12-30,324941,999999,1986,10,139.9900,123.1912,71.3700,CAD,1.3621
312408,0,2018-07-21,2018-07-23,317608,999999,408,2,758.0000,697.3600,348.5800,CAD,1.3233
298301,0,2018-03-02,2018-03-04,288880,999999,127,1,136.2300,134.8677,69.4545,CAD,1.288
287003,0,2017-11-09,2017-11-11,211241,999999,722,3,343.5000,309.1500,113.8050,CAD,1.2708
364007,0,2019-12-19,2019-12-21,229251,999999,65,4,181.0000,157.4700,83.2400,CAD,1.3122
350700,0,2019-08-08,2019-08-10,383661,999999,2489,8,14.9900,14.9900,7.6400,CAD,1.3289
356900,0,2019-10-09,2019-10-11,220723,999999,63,1,181.0000,157.4700,83.2400,CAD,1.3302
280205,0,2017-09-02,2017-09-03,203320,999999,1624,1,284.7000,250.5360,94.3280,CAD,1.2441
327805,0,2018-12-22,2018-12-26,330084,999999,96,2,67.4000,67.4000,34.3600,CAD,1.3544
270403,0,2017-05-27,2017-05-28,278645,999999,1594,2,12.9870,11.4285,6.6170,CAD,1.3466
308000,0,2018-06-07,2018-06-09,209052,999999,660,2,159.0000,141.5100,73.1200,CAD,1.2938
347602,0,2019-07-08,2019-07-11,372163,999999,60,7,156.0000,141.9600,79.5300,CAD,1.3056
307201,0,2018-05-30,2018-06-01,315458,999999,1046,2,312.0000,312.0000,143.4800,CAD,1.2975
356403,0,2019-10-04,2019-10-06,290299,999999,1527,1,268.0000,241.2000,123.2400,CAD,1.3309
287205,0,2017-11-11,2017-11-13,374075,999999,1820,1,28.8000,26.2080,14.6790,CAD,1.267
348700,0,2019-07-19,2019-07-22,392207,999999,121,1,119.9900,119.9900,61.1700,CAD,1.3055
330606,0,2019-01-19,2019-01-22,376974,999999,2496,1,9.9900,8.5914,5.0900,CAD,1.3273
320806,0,2018-10-13,2018-10-22,372262,999999,702,1,79.0000,74.2600,40.2800,CAD,1.3007
306605,0,2018-05-24,2018-05-25,205476,999999,1439,2,301.0000,301.0000,138.4200,CAD,1.2885
272300,0,2017-06-15,2017-06-22,285746,999999,277,3,456.0000,410.4000,232.4840,CAD,1.3278
333108,0,2019-02-13,2019-02-17,344323,999999,432,1,499.9000,429.9140,254.8600,CAD,1.3244
313800,0,2018-08-04,2018-08-07,259037,999999,2060,1,94.9900,94.9900,48.4300,CAD,1.3018
342801,0,2019-05-21,2019-05-23,332319,999999,1481,2,229.0000,229.0000,105.3100,CAD,1.3409
287804,0,2017-11-17,2017-11-19,306297,999999,420,3,749.8500,749.8500,382.2900,CAD,1.2762
313802,0,2018-08-04,2018-08-06,358641,999999,454,10,269.9000,267.2010,137.6000,CAD,1.3018
312107,0,2018-07-18,2018-07-21,230457,999999,458,1,229.9000,206.9100,117.2100,CAD,1.3254
306003,0,2018-05-18,2018-05-20,323946,999999,448,3,269.9000,251.0070,137.6000,CAD,1.2795
319705,0,2018-10-02,2018-10-04,355373,999999,1484,7,208.0000,208.0000,95.6500,CAD,1.2817
294404,0,2018-01-22,2018-01-25,395073,999999,1783,2,38.7000,34.0560,19.7280,CAD,1.2477
312601,0,2018-07-23,2018-07-26,212467,999999,1667,1,5.5000,4.7850,2.8000,CAD,1.3133
291809,0,2017-12-27,2018-01-02,293121,999999,457,2,329.9250,329.9250,168.2100,CAD,1.2634
333709,0,2019-02-19,2019-02-24,311312,999999,1452,4,293.0000,293.0000,134.7400,CAD,1.3247
348606,0,2019-07-18,2019-07-21,387016,999999,501,3,59.0000,54.2800,30.0800,CAD,1.3062
344500,0,2019-06-07,2019-06-11,365857,999999,1701,7,4.9800,4.9800,2.5400,CAD,1.336
282306,0,2017-09-23,2017-09-25,211976,999999,436,1,553.5000,492.6150,282.1950,CAD,1.2269
319700,0,2018-10-02,2018-10-04,300402,999999,1653,2,109.9900,100.0909,56.0800,CAD,1.2817
327300,0,2018-12-17,2018-12-22,211370,999999,2047,4,99.9900,89.9910,50.9800,CAD,1.3393
361400,0,2019-11-23,2019-11-25,343065,999999,532,2,259.0000,259.0000,119.1100,CAD,1.3275
304000,0,2018-04-28,2018-05-02,234213,999999,8,5,59.9900,51.5914,30.5800,CAD,1.2882
364003,0,2019-12-19,2019-12-24,296652,999999,1579,1,219.0000,197.1000,72.5600,CAD,1.3122
325003,0,2018-11-24,2018-11-26,250944,999999,900,10,44.0000,40.9200,22.4300,CAD,1.323
298305,0,2018-03-02,2018-03-03,347206,999999,1644,2,75.2440,69.9769,34.6060,CAD,1.288
355301,1,2019-09-23,2019-09-26,703212,999999,617,7,459.0000,459.0000,152.0800,EUR,0.9103
333304,2,2019-02-15,2019-02-19,840981,999999,1372,6,35.9900,32.3910,16.5500,EUR,0.8881
318200,3,2018-09-17,2018-09-18,758534,999999,2000,4,94.9900,86.4409,48.4300,EUR,0.8568
325304,0,2018-11-27,2018-11-30,880755,999999,701,3,169.0000,169.0000,77.7200,EUR,0.8828
317604,5,2018-09-11,2018-09-12,706618,999999,1635,4,22.8900,22.8900,7.5800,EUR,0.864
333201,0,2019-02-14,2019-02-17,666174,999999,1430,3,299.0000,272.0900,137.5000,EUR,0.8875
348108,3,2019-07-13,2019-07-17,568181,999999,1221,3,482.0000,424.1600,245.7400,EUR,0.8887
328402,2,2018-12-28,2018-12-30,813505,999999,165,7,763.5100,702.4292,389.2600,EUR,0.8731
330502,6,2019-01-18,2019-01-19,510257,999999,1452,3,293.0000,254.9100,134.7400,EUR,0.877
329600,2,2019-01-09,2019-01-12,872633,999999,377,6,599.0000,521.1300,275.4600,EUR,0.873
316300,1,2018-08-29,2018-09-02,478651,999999,560,5,190.0000,190.0000,87.3700,EUR,0.8576
305404,2,2018-05-12,2018-05-15,495527,999999,2509,4,4.0600,3.6134,2.0700,EUR,0.8379
297604,2,2018-02-23,2018-02-25,584273,999999,415,3,489.0000,444.9900,249.3000,EUR,0.8131
365502,1,2020-01-03,2020-01-05,641400,999999,1445,4,268.0000,268.0000,123.2400,EUR,0.8971
327508,5,2018-12-19,2018-12-21,665757,999999,725,3,190.0000,167.2000,87.3700,EUR,0.8768
346503,2,2019-06-27,2019-07-01,591720,999999,2050,3,199.9900,193.9903,91.9700,EUR,0.8795
295903,1,2018-02-06,2018-02-08,640908,999999,1888,3,1790.1000,1611.0900,823.2030,EUR,0.8111
331005,3,2019-01-23,2019-01-27,542485,999999,2110,3,1475.0000,1401.2500,488.7000,EUR,0.8797
352802,0,2019-08-29,2019-09-05,625824,999999,1661,5,5.5000,5.5000,2.8000,EUR,0.9032
275303,1,2017-07-15,2017-07-17,703957,999999,1695,5,4.4820,4.1682,2.2860,EUR,0.876
351900,4,2019-08-20,2019-08-22,488599,999999,1717,3,70.1300,62.4157,32.2500,EUR,0.9029
350901,0,2019-08-10,2019-08-13,453526,999999,1796,6,43.0000,36.9800,21.9200,EUR,0.893
286307,1,2017-11-02,2017-11-06,493557,999999,52,4,179.9550,161.9595,82.7550,EUR,0.8587
323505,3,2018-11-09,2018-11-11,532200,999999,417,6,599.0000,599.0000,275.4600,EUR,0.8814
362806,2,2019-12-07,2019-12-11,547021,999999,116,6,169.9900,147.8913,86.6700,EUR,0.9014
292616,0,2018-01-04,2018-01-08,627131,999999,1650,4,376.9870,339.2883,124.9040,EUR,0.8288
345903,0,2019-06-21,2019-06-23,421274,999999,1476,7,288.0000,264.9600,132.4400,EUR,0.8837
270600,2,2017-05-29,2017-06-01,747526,999999,1651,6,207.9870,205.9071,95.6410,EUR,0.8938
286906,2,2017-11-08,2017-11-09,459047,999999,1909,3,2879.9910,2563.1919,954.1980,EUR,0.8628
317304,2,2018-09-08,2018-09-11,579440,999999,495,7,139.0000,126.4900,70.8700,EUR,0.861
295608,0,2018-02-03,2018-02-08,413553,999999,1457,3,264.6000,243.4320,121.6740,EUR,0.8005
317604,2,2018-09-11,2018-09-12,706618,999999,1363,3,22.9900,21.1508,10.5700,EUR,0.864
358603,0,2019-10-26,2019-10-28,421892,999999,680,6,116.0000,116.0000,53.3400,EUR,0.9003
356802,1,2019-10-08,2019-10-09,691575,999999,1392,10,42.9900,40.8405,14.2400,EUR,0.9102
299702,1,2018-03-16,2018-03-21,652380,999999,2498,8,33.2080,28.5588,16.9260,EUR,0.8129
332704,1,2019-02-09,2019-02-14,861709,999999,1496,5,288.0000,262.0800,132.4400,EUR,0.8814
369003,3,2020-02-07,2020-02-09,724353,999999,1572,4,57.9900,57.9900,26.6700,EUR,0.9117
370208,0,2020-02-19,2020-02-20,554882,999999,144,4,299.9900,296.9901,152.9400,EUR,0.9259
306100,3,2018-05-19,2018-05-24,640575,999999,1704,6,6.9900,6.2910,3.5600,EUR,0.8488
331005,1,2019-01-23,2019-01-27,542485,999999,2512,6,129.9900,129.9900,43.0700,EUR,0.8797
370803,0,2020-02-25,2020-02-26,867970,999999,613,4,699.0000,699.0000,321.4400,EUR,0.9225
295502,1,2018-02-02,2018-02-06,769449,999999,1581,4,284.7000,284.7000,94.3280,EUR,0.8005
354600,0,2019-09-16,2019-09-18,452057,999999,153,5,469.9700,469.9700,216.1200,EUR,0.9065
328908,0,2019-01-02,2019-01-04,452209,999999,1382,5,9.9900,9.9900,5.0900,EUR,0.8774
